[description:"Vorlesung 2" due:"1633790808" entry:"1634222808" modified:"1634223214" project:"agrarökonomie" status:"pending" uuid:"a4b9589d-a3d5-47a1-a8ad-00fdd142924a"]
[description:"Vorlesung 3" due:"1634508000" entry:"1634222812" modified:"1634223369" project:"agrarökonomie" status:"pending" uuid:"e4af877a-82dc-4496-9779-7d10f5db4ec5"]
[description:"Vorlesung 4" due:"1634767200" entry:"1634222816" modified:"1634223437" project:"agrarökonomie" status:"pending" uuid:"64952a8a-6e6c-48db-8b16-750470b4a992"]
[description:"Vorlesung 3" due:"1634248800" entry:"1634222844" modified:"1634223332" project:"hortikultur" status:"pending" uuid:"13ea84e8-fa66-4d2a-918b-1dfc3b9ab025"]
[description:"Vorlesung 4" due:"1634508000" entry:"1634222847" modified:"1634223412" project:"hortikultur" status:"pending" uuid:"5e5b9593-40c7-4e1b-a441-7ea7e97331f9"]
[description:"meeting group 20" due:"1634472000" entry:"1634222916" modified:"1634370807" project:"agroecosystems" status:"pending" uuid:"f304ef7a-9bee-4f46-8f6c-f03c5ac99e2c"]
